x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,g(x)
-4.8862,-5.4334,-5.3597,-6.568,-1.1604,-8.7206,-4.4563,-3.44,-2.6363,-3.4647,-10.418
-3.2012,-4.8096,-2.4097,-5.4596,2.142,-0.2665,-2.7856,-3.269,-3.0986,-2.2928,-11.348
-4.805,-3.2566,-4.4257,-1.2943,-8.6028,-2.8472,-6.5183,-1.8109,-5.398,-4.0496,136.28
-3.1952,-2.8253,-5.3154,-5.1724,-6.4515,-1.8484,-3.0573,-6.0029,0.86482,-6.1041,34.2
-1.2421,-3.2485,-8.4137,-3.2581,-7.0412,-2.7985,-2.1394,-3.3267,-3.9359,-0.52969,42.166
-5.5103,-3.3121,-0.86023,-7.1138,-6.4212,-2.9668,-2.6089,-9.6399,-5.1576,-7.3958,73.765
-1.4836,-4.2257,-4.8219,-2.9152,-6.6647,-4.7106,-1.6716,-5.4079,-7.4814,-3.8548,68.005
-1.789,-0.95532,-6.1527,-6.5608,-4.7997,-6.3813,-3.6819,-7.5949,-7.7198,-6.6849,68.902
-6.6912,-6.7579,-3.2842,-3.2138,-2.0753,-4.127,-6.5228,-7.2526,-3.0191,-8.8731,36.531
-7.9746,-4.6867,-3.7559,-3.171,-3.1736,-5.8174,-12.431,-6.4099,-2.9413,-4.13,83.39
-5.2168,-5.0326,-2.4978,-9.0091,-4.5979,-5.1063,-6.4754,-7.3523,-5.5952,-3.931,69.21
-1.3252,-5.0168,-3.2332,-4.1006,-1.0241,-4.2902,-4.3064,-9.6757,-4.4711,-1.3301,-3.3432
-7.6478,-5.0775,-3.3977,-2.0289,-0.43641,-5.5653,-3.8347,-4.7061,-4.5294,-4.409,4.2162
-8.7174,-3.2614,-2.6687,-7.8331,-3.5547,-6.0033,-5.3313,-8.5296,-5.9603,-7.3827,59.185
-5.2321,1.1507,-3.1073,0.7083,-5.4882,0.53773,-4.475,-6.2502,-2.3786,-0.51905,68.361
-6.5971,-4.4715,-2.4841,-8.7698,-0.58679,-5.2198,-5.6538,-7.4094,-0.81542,-6.6991,0.19839
-2.1141,-8.9715,1.188,-6.4377,0.38606,-3.1436,-4.2861,-1.185,-5.9169,-0.98649,35.039
-3.2865,-8.1277,-7.2316,-4.8663,-0.79601,-5.2448,-0.94529,-7.0895,-5.2999,-6.3432,-34.66
-3.1248,-3.8919,-6.9678,-3.5136,-1.3658,-6.8131,-7.4609,-1.9211,-4.1044,-6.4936,50.071
-5.5695,-4.2012,-8.8248,-5.5015,-5.0457,-3.6095,-3.6077,-3.9389,-3.9188,-2.5161,26.072
-8.9984,-5.6244,-3.031,-8.3924,-1.5195,-0.13838,0.22618,-6.01,-1.3091,-3.649,-33.399
3.0826,-4.191,-0.41232,-2.7647,-5.4228,-4.9817,-0.54799,-4.5487,-6.0773,-5.0051,69.672
-8.4696,-7.4415,-8.5824,-4.5808,-2.3827,-5.8145,-3.4822,-6.1067,-3.0942,-7.0569,-18.81
-6.6484,-8.0684,-4.7251,-7.5493,-7.1946,-2.8628,-3.6451,-3.1948,-6.4207,-2.9133,74.844
-5.2585,-5.7021,0.43237,-5.8707,-1.3401,-0.068682,-5.9109,-6.2936,-3.129,-2.948,45.644
-5.5522,-5.9438,-3.7536,-1.3246,-4.9526,-7.7936,-2.3079,-3.3912,-2.7674,-4.6149,19.18
-6.0589,-5.1521,-6.6552,-4.3741,-2.058,-3.1215,-3.4789,-5.4896,-4.6529,-2.5533,4.9433
-4.5681,-6.6603,-0.53165,-3.8209,-3.5882,-3.5512,-1.5011,-4.2938,-2.8492,-7.9911,36.669
-8.0384,-4.1793,-0.64513,-2.4779,-4.0953,-2.2642,-1.1639,-5.046,-1.2414,-5.998,23.901
-1.4055,-5.5788,-3.5487,-5.1959,-7.1758,-4.4391,-7.8522,-4.8785,-1.0084,-3.5175,82.287
-6.1377,-2.179,-2.5989,-4.1639,-2.873,-5.1304,-5.3882,-3.3452,-1.6547,0.27766,29.436
-3.4182,-4.1452,-9.0599,-0.27845,-4.365,-4.5035,-6.2955,-2.1509,-2.6359,-2.9035,42.1
-2.3191,-7.5121,-1.7653,-4.4787,-3.9028,-1.5284,-6.1734,0.97875,-2.8913,-12.415,114.61
-2.5056,-4.86,-1.4955,-5.0805,-7.229,-4.0115,-5.75,-5.9196,-6.4513,-6.7154,122.01
-4.3306,-3.1809,-5.5299,-4.3765,-8.8158,-4.3319,-3.747,-3.4551,-0.47952,1.4585,47.114
-4.6791,-8.6843,-5.4712,-4.8763,-5.4952,-2.6837,-6.3417,-5.3157,-3.5629,-7.3849,65.471
-8.0082,-4.9139,-1.5636,1.7114,-6.2233,-4.8401,-5.153,-2.3651,-7.2865,-5.96,114.16
-3.8007,-5.3915,-3.9295,-5.571,-2.6308,-3.641,-4.7461,-0.098885,-1.863,-1.1295,31.916
-2.8533,-0.053569,-5.1122,-6.7297,-5.4649,-5.0051,-7.1053,-2.4012,-1.5345,-5.5277,90.356
-5.081,-2.4382,-4.868,-4.4178,-3.5139,-2.2735,-5.0902,-2.0905,-2.2252,-2.3543,47.848
-8.2289,-3.4811,-6.6761,-8.7432,-3.859,-0.3588,-5.2611,0.0082423,-1.6776,-3.6878,53.504
-3.8997,-0.34078,-1.702,-4.5585,-4.4171,-11.62,-7.7798,-7.7262,-6.2901,-6.4228,91.644
-4.1634,-1.5432,-5.2295,-5.8575,-6.6234,-1.1377,-2.0436,-7.0091,-0.49254,-4.275,32.826
-3.7521,-2.0398,-5.9603,1.9726,-4.3546,-4.593,-2.9313,-5.9779,-4.1708,-4.0003,33.232
-1.8521,3.0734,-4.8907,-5.0239,0.63185,-0.76194,-7.9482,-8.017,-5.7314,-4.5817,68.213
-1.1406,-6.5958,-5.8773,-6.7269,-2.8705,-5.0949,-7.8747,-3.1668,-6.3176,-2.7382,66.895
-7.4232,-3.5722,-2.6283,-1.813,0.53538,-7.4555,-3.5707,-5.0184,-2.6415,-8.3729,-4.2314
-1.1907,-5.2351,-3.3157,-1.6526,-3.7627,-5.675,-10.422,-4.7259,-8.3263,-4.7535,125.76
-6.8977,-7.6297,-5.2079,-1.4622,-1.3325,-7.1546,-4.7597,-7.2005,-2.3601,-5.0981,-22.573
-4.9416,-6.818,-3.8521,-3.5561,-8.944,-8.8464,-4.1018,-1.4321,-5.2173,-5.8199,95.15
-9.1805,-7.9913,-4.5833,-1.3589,-4.8561,-3.8675,-5.2143,-2.7254,-0.91638,-5.1906,33.061
-5.1615,2.0178,-4.4051,-6.4162,-3.4216,-3.5604,-9.3997,4.4432,-5.652,-4.7512,155.1
-6.4371,-4.3427,-6.4377,-3.9354,-6.4532,-5.4428,-4.2025,-0.49383,-0.54648,-3.8645,42.532
-4.4095,-4.4193,-3.7462,-3.1907,-5.2436,-7.5414,-6.8019,-4.175,-6.9084,-1.3368,81.349
-1.0964,-3.1904,-1.494,-0.65234,-3.3365,-3.4208,-6.7687,-7.7826,-2.3405,0.83301,40.094
-1.9467,-7.1033,1.2186,-7.1012,-5.7923,-4.9368,-2.0989,1.4531,-2.8354,-3.2553,73.56
-5.3067,-3.5628,-3.2077,-7.5718,-4.7796,-2.3521,-9.6325,-3.0131,-2.9112,-2.2351,103.5
-2.3744,-2.6777,-3.3162,-7.4449,-5.4501,-4.0941,-5.2499,-1.8701,-2.6209,-1.2571,73.029
-5.2083,-2.4258,0.82991,-5.3251,-4.3076,-3.215,-6.492,-7.9296,-3.6422,-5.6426,85.277
-2.3246,-1.1497,-6.4667,-3.4253,-4.7049,-8.6771,-3.302,-0.606,-4.2306,-5.2003,53.804
-8.6993,-6.3753,-5.3055,-4.6974,-8.9487,-7.531,-4.8477,-1.0144,-4.0139,-7.2684,94.383
-5.8197,-4.191,-8.5611,-7.3237,-0.53724,-7.9689,-0.80257,-3.2473,-2.0213,-2.6165,-60.868
-9.4889,-6.3071,-3.5739,-5.8977,-7.2689,-7.7637,-6.2017,-10.323,-1.2516,-2.3704,22.798
-1.749,-8.099,-2.0966,-5.9245,-8.4514,-6.221,-2.5319,-2.5675,-3.9224,-3.9694,74.843
-6.9786,-3.3761,-6.668,-5.6671,-2.4125,-5.3433,-6.2159,-4.6399,-3.1194,-0.82964,15.559
-3.1795,-0.5198,-3.3785,-5.1041,-1.9008,-0.35866,-3.7362,0.48504,-8.2298,-2.9177,96.664
-6.5656,-6.7378,-9.3894,-3.29,-6.6178,-0.74539,-3.1883,-7.481,-3.2519,-5.1108,24.223
-5.3163,-0.36839,-3.4225,-4.8611,-8.0631,-3.1812,-7.3251,1.912,-2.3187,-1.094,132.62
-0.073626,-2.3567,-3.2193,-7.6283,-3.0138,-1.4403,-7.9505,-4.1329,-4.8963,-0.49806,90.24
-3.2495,-0.68398,-2.9636,-1.831,-6.231,-6.1253,-2.2507,-5.2092,-6.351,-0.43551,64.181
-5.5507,-3.8377,-5.1693,-3.7568,-9.3343,-6.4199,-6.2742,-2.5431,-2.1212,-3.6871,96.123
-7.8079,-1.6952,-1.74,-5.0486,-7.7735,-7.6909,-3.8458,-11.558,-6.0343,-4.3816,68.913
-8.4491,-5.8033,-6.591,-2.8125,-5.4444,-1.6244,-4.2754,-7.0517,-0.87562,-2.6398,10.126
-4.8311,-5.3957,-2.8056,-4.9595,-2.8554,-2.6504,-1.1973,-5.7394,-5.7694,-2.5427,19.942
-5.7207,-4.9877,-0.19297,-1.3301,-4.5259,-3.8038,-6.5755,-0.23541,-4.4292,-6.6144,114.39
-3.8644,-2.8641,-3.6769,-7.597,-4.5253,-4.5939,1.525,-6.1735,-5.6385,-8.0721,27.749
-2.7624,-0.32363,-6.9121,-2.3646,1.5142,-1.1625,-2.4711,-2.9823,-2.4818,-6.4911,-4.6583
-5.9993,-8.03,-3.5322,-4.5282,-6.9653,-4.7589,-5.8557,-4.3297,-9.2105,-9.2102,128.45
-5.5809,-7.8,-1.1718,-6.3524,-4.9341,-2.4736,-0.20316,-5.1887,-8.3143,-5.9937,60.135
-5.067,-2.9018,-6.3832,-4.6214,-5.3139,-6.7605,-2.8399,-4.1397,-2.9937,-5.3226,31.169
-7.0347,-5.5097,-3.066,-4.6024,-3.151,-3.324,-3.761,-7.8018,-2.819,-5.5666,17.638
-2.2311,-3.6018,-6.5704,-6.0706,-3.4244,-6.9909,-4.5955,-8.826,2.7759,-3.0896,-38.953
-0.40569,-5.5835,-5.6506,-4.6832,-2.3014,-6.2812,-3.4771,-5.9127,-4.7937,-5.7704,15.406
-3.3202,-5.7394,-1.2137,-5.6769,-5.5865,-3.6053,-2.2309,-3.84,-6.175,-5.2166,77.802
-5.1015,-6.382,-5.2932,-4.2952,-4.9863,-4.8098,-5.1412,-2.0037,-2.1487,-8.1919,57.808
-3.7283,-0.65968,-3.3962,-4.9063,-1.4457,-6.1612,-9.4542,-0.21516,-3.4208,-4.5155,90.259
-3.5481,-3.0396,-5.9789,-1.792,-5.8964,-6.4023,1.7419,-3.9003,-7.5257,-3.9816,29.918
-5.3204,-2.5413,-3.4464,-6.4263,-3.946,-7.0335,-7.2014,-5.9963,-1.9586,-2.7851,44.515
-3.8671,-9.9578,-4.6588,-3.6077,-3.8704,-7.0379,-6.0211,-3.8385,-4.1763,-1.6154,26.025
-7.1511,-1.4963,-6.8064,-0.63297,-7.6728,-1.5212,-4.0024,-6.5626,-0.69576,-2.0788,43.292
-3.1098,-1.0251,-2.2335,-8.9637,-5.5109,-4.0166,-5.0826,-6.9038,-4.3388,-2.3571,76.415
-4.1777,-4.9366,-8.7106,-3.3046,-0.60505,-11.371,-3.7359,-5.493,-4.3063,-2.9798,-40.878
-5.4604,-1.09,-2.6119,-5.2237,-6.8578,-4.089,-1.1471,-9.5422,-5.9664,-3.7462,55.779
-5.3325,-3.5062,-5.5811,-8.3257,-1.7151,-1.3339,-6.2717,-2.1789,-4.5771,-2.6355,53.732
-3.4341,-5.8382,-7.7192,-5.2251,-2.6487,-1.0829,-6.1318,-2.1599,-5.4292,-4.0025,57.989
-2.8519,-5.9464,-4.0538,-6.7344,-5.3672,-3.9096,-7.8673,-4.6604,-9.7424,-5.4387,130.38
0.89053,-6.1196,-3.1215,-8.2162,-4.0469,-0.58415,-1.0604,-4.8333,-6.8768,-3.0635,50.257
-4.8258,-5.2453,-1.0911,-7.9456,1.6399,-1.3199,-3.1616,-4.3835,-4.825,-1.1192,-1.6306
-5.9843,-3.6519,-5.3975,-0.48245,-1.85,-5.7141,-2.4807,-3.6415,-4.6524,-0.75278,-4.6114
-5.449,-3.2346,-7.4188,-5.129,-0.15693,-7.0266,-7.6801,-5.0358,-5.8727,-3.999,28.983
-2.8273,-5.628,-6.6099,-6.0332,-2.5538,-5.6002,-4.0278,-9.1713,-7.3253,-4.4794,17.246
-4.1159,-1.2003,-1.8966,-4.0601,-6.4959,-4.9742,-2.3139,-6.3612,-2.088,-2.1299,44.775
-8.8545,-8.2389,-2.5294,-3.5918,-4.0518,-5.8311,-3.8177,-3.7074,-5.2196,-6.1448,45.704
-5.4057,-4.2662,-1.6115,-6.8121,-4.0157,-6.5567,-2.9345,-5.6974,-7.1729,-6.3604,62.993
-3.1294,-3.6066,-3.4409,-1.5915,-3.2567,-1.8158,-6.0296,-4.52,-1.1235,-6.3356,56.284
-6.702,-5.5803,-4.449,2.8531,-3.8347,-6.8304,-2.9847,-4.7062,-2.8115,-2.7927,4.1904
-1.487,-9.6185,-6.959,-0.83986,-3.9881,-1.3121,-8.3426,-4.8355,-7.1846,-5.3204,86.224
-9.6659,-6.4785,-8.153,-3.8506,-4.4794,-2.2993,-7.7016,-1.7436,-4.0185,-3.0585,59.521
-2.8118,-1.9806,-2.6108,-6.8845,-9.0555,-1.6283,-3.0765,-2.8938,-7.3424,-4.971,142.41
-5.9778,-5.095,-5.7598,-5.6541,-0.45221,-5.6935,-4.5274,-6.1285,-5.9471,-5.2645,9.4922
-2.981,-8.5415,-6.2564,-1.4972,-0.6141,-7.6174,-6.9295,-7.1673,-8.7741,-4.882,28.681
-8.4796,-6.5697,-3.2955,-5.3804,-5.2209,-0.41141,-4.4558,-9.3854,-4.3956,-2.8675,40.944
-1.6353,-6.5069,-6.2182,-5.5948,-4.9333,-5.933,-3.0106,-10.146,-3.6503,-8.1911,12.417
-4.9334,-6.7478,-1.1548,-6.8816,-4.3071,-6.3893,-9.171,-9.0363,-7.7999,-3.2143,92.406
-5.915,-5.5476,0.49012,-3.689,-3.6933,-5.6452,-1.4175,-5.8445,0.28816,-7.0828,4.2241
-6.623,-3.9089,-1.8555,-5.2855,-4.3648,-1.7408,-5.4506,-5.069,-6.9294,-7.8081,106.35
-7.6443,-7.9926,-6.1172,-6.182,-4.4672,-7.3872,-5.4887,-3.8157,-5.9021,-5.7558,47.542
-5.2601,-6.9637,-6.6198,-2.221,-8.5542,-0.3205,-6.6801,-2.6488,-7.3346,-9.1685,148.15
-4.705,-1.7946,-4.3973,-0.31177,-5.6686,-2.0814,-3.028,-3.9489,-6.3895,-5.3175,88.354
-5.7352,-2.7064,-3.0576,-8.6374,-3.2767,-8.3285,1.5251,-0.099026,-5.6284,-5.345,19.563
-1.7804,-4.1727,-4.7578,-4.3807,-5.2067,-8.1528,-1.8438,-4.2183,-9.0253,-7.3053,71.968
-1.48,-4.8635,-3.1187,-3.5136,-3.5641,-5.0067,-6.1654,-4.7902,-4.5182,-2.6292,59.523
-5.3946,-3.2026,-2.1043,-6.4431,-3.2793,-1.1839,-1.9261,0.33874,-7.8044,-6.4604,94.482
-10.903,-3.9402,-5.8507,-7.8212,-7.3904,-5.8897,-1.7878,-4.3306,-4.5297,-4.2445,43.343
-8.9334,-3.9908,-6.2692,-4.1726,-5.6351,-1.1562,-7.1888,-3.7935,-1.7927,-5.3857,75.082
-4.3798,-6.3041,-8.2074,-3.6912,-7.3654,-6.353,-5.7969,-6.938,-1.251,-2.0625,23.617
0.11033,-1.6875,-6.9731,-2.3687,3.0257,-4.8254,-0.80505,-7.5258,-3.9641,-2.4113,-66.838
-4.2943,-0.43008,-4.608,-6.9469,-4.4037,2.7488,-11.123,-4.8424,-2.7817,-4.7909,132.95
-4.9232,-7.3091,-3.4014,-7.4021,-8.1998,1.2382,-5.3985,-4.7618,-3.4842,-2.9078,95.711
-5.7425,-4.6044,-4.0958,-6.2869,-4.7183,-7.5199,-5.153,-6.8107,-6.5757,0.90964,37.838
-3.0797,-6.9898,-3.8467,-9.266,-4.9954,-7.9752,-4.0035,-5.1071,0.42919,-4.6156,3.7864
-3.2066,-3.8176,-7.4933,-4.3406,0.089476,-5.3287,-1.2529,-6.2743,-5.9903,-7.7596,-15.465
-6.7873,-6.2945,-6.3687,-3.3263,-1.5213,-1.6919,-8.5045,-6.8216,-2.6101,-3.6038,25.557
-3.5021,-7.1199,-4.9971,-1.2496,-9.4133,-9.3955,-6.7473,-3.6188,-7.8659,-2.8179,115.45
-5.3972,-0.672,-6.9537,-7.4823,-1.9029,-6.4116,-5.7983,-3.9443,-5.0995,1.4917,21.493
-4.1336,-1.9349,-0.37709,-2.6424,-8.9466,-1.3074,-6.6991,-6.9268,-0.73598,-2.5645,111.22
-7.5656,-3.5726,0.52853,-8.5945,-5.1107,-5.3808,-5.914,-4.3606,-3.2256,-5.7688,85.656
-4.2797,-7.6204,-4.8166,-8.6341,-6.7165,-4.1954,-3.7215,-4.2507,-5.3564,-5.0033,67.031
-5.1697,-4.843,-1.5287,-8.4041,-1.3509,0.21287,-4.3019,-6.7071,-7.7793,-2.8172,57.085
-5.0188,-2.4782,-5.2746,-8.249,-6.0467,-4.066,-3.9178,0.53123,-6.1079,-4.5202,100.56
-5.9848,-5.2335,3.8779,-6.492,-4.736,-6.3536,-3.5429,-6.6632,-0.77624,-2.4105,35.198
-1.1019,-4.2068,-4.4899,-8.9243,-1.8581,-6.6431,-1.7518,-6.5084,-4.6036,-5.7393,1.5359
-3.1997,-4.1567,-8.8331,-5.0855,-4.8056,-4.2464,-3.7876,-7.5166,-2.0081,-10.464,23.859
-5.6731,-3.7214,-4.3434,-3.4167,-3.2469,-4.6732,-4.8697,-3.9822,-4.6193,-5.5915,53.984
-3.0842,-3.9861,-4.8657,-2.4028,-6.6274,-3.4177,-8.4219,-7.4881,-0.46137,-0.69062,60.012
-4.6205,-1.2447,-5.1693,-4.139,-4.7311,-2.991,-2.6898,-1.1904,-9.3536,-0.46028,87.582
-0.034359,-4.1274,-7.7595,-3.5815,-2.8655,-1.0498,0.57648,-1.0929,-3.7794,-3.5971,4.5979
-5.3774,-4.785,-1.4174,-6.5891,-5.888,-7.5167,-8.3926,-4.177,-2.3258,-4.4437,88.027
-5.0402,-3.8954,-8.2281,-8.5757,-4.2924,-2.4244,-2.2836,-4.5741,-8.056,-7.9964,61.198
-2.1742,-5.5976,-4.6451,-2.8049,-5.6939,-4.6163,-7.1873,-6.2409,-1.1911,-5.7931,61.508
-0.43978,-5.0393,-3.3181,-5.355,-5.0469,-4.3499,-7.6838,-4.6866,-5.6941,-6.052,108.56
1.7472,-4.8587,-5.866,-4.8188,-4.6807,-3.3262,-6.4147,-4.1832,-7.4474,-3.2282,92.637
-2.5149,-5.3289,-4.414,-2.0129,-2.7589,-3.7349,-8.284,-6.3855,0.39604,-7.376,42.018
-3.5888,-8.5212,-4.9543,-2.4423,-1.3634,-5.1781,-2.1397,-7.6994,-3.9179,-4.0334,-29.875
-4.974,-7.3579,-5.7846,-10.193,-7.1965,-1.1739,-2.1609,-3.4263,-5.3985,-6.0834,70.976
-6.8899,-1.7637,-9.9836,-7.7159,-5.6881,-8.6689,-3.3176,-7.8407,-4.0191,-3.8565,5.0279
-3.9365,-6.9074,-2.1803,-2.4803,-4.567,-6.048,-6.4426,-3.2462,-3.5541,0.11663,53.204
-6.9469,-8.2958,-5.7761,-2.5642,-0.41252,-5.3238,-7.2626,-2.4211,0.052424,-4.6063,-8.0679
-3.7218,-4.8794,-8.2578,-7.0775,-2.2012,-3.4305,-1.0642,-3.3376,-3.1216,-4.7307,-13.073
-7.772,-7.2921,-2.5709,-2.8276,-3.4756,-4.7518,0.91435,-4.3864,-8.0588,-2.4669,11.809
-1.6431,-2.5989,3.3715,-3.8669,-0.47189,-0.64603,-7.3255,-4.3357,-3.6509,-6.5876,99.774
1.4686,-3.5681,-1.1065,-3.4187,-2.7353,-3.9005,-5.58,-9.1437,-4.0046,-7.6879,61.804
-3.7568,-4.6475,-6.037,-2.1411,-4.7245,-2.5378,-3.0294,-3.9315,-4.2686,-5.1192,46.292
-4.6023,-7.6276,-3.6397,-9.2138,0.30441,-3.3645,-7.8201,-6.1462,-4.2004,-5.5234,27.434
-5.4758,-6.3124,-7.4659,-4.0891,-2.532,-3.517,-4.6922,-6.0015,-5.7328,-0.34681,7.7124
-0.6485,-3.8383,-4.1889,-5.9974,-3.5485,-6.217,-8.6548,-1.1972,-4.9992,-5.5641,103.74
-6.4909,-1.1711,-2.3037,1.6783,-3.9645,-6.4465,0.70495,-5.4235,-2.0258,-5.9846,1.9994
-4.1904,-9.6032,-7.1355,-2.215,-2.0064,-1.2386,-0.039477,-2.5527,-5.0036,-1.9555,-23.165
-6.1122,-5.4037,-2.0781,-5.1898,-6.822,-2.3833,2.017,-3.982,-5.6841,-2.4714,36.028
-0.17805,-5.9288,-2.4838,-3.8029,-7.6255,-6.5798,-1.4005,-6.5287,-10.083,-5.2077,93.721
-4.8246,-1.4316,-6.1634,-1.5466,-3.373,-4.965,-4.2501,-7.0766,-5.1824,-2.1518,29.095
-3.3014,-1.9698,-3.6929,-2.57,-3.0647,-2.9833,-5.4082,0.44971,-2.8923,-3.6575,73.399
-0.012174,-5.836,-0.61551,-5.3695,-7.2946,-6.7737,-3.2432,-7.4045,-13.675,-4.2883,131.26
1.3795,-3.4309,-0.48602,-2.9544,-5.8728,-2.2444,-3.653,-8.0606,-0.1943,-2.0014,43.629
-7.9438,-5.7991,-2.65,-5.1541,-0.70159,-6.4361,-4.2703,-5.9561,-4.9308,-5.64,10.507
-6.6831,-2.6374,-2.8506,-2.557,-4.5077,-6.2087,1.0585,-8.4832,-6.0901,-2.4088,0.80735
-4.1229,-1.7512,-5.4114,-1.952,-6.9204,-10.28,-6.7853,-9.9212,-5.4593,-6.994,76.143
-3.7855,-6.2335,-5.4767,-4.5054,-6.0937,-3.793,-2.062,-7.9633,-4.4721,-6.5129,34.684
-2.9832,-2.8796,-6.6127,-8.2045,-7.085,-7.7592,-1.1667,-2.0056,-4.2493,-0.95966,34.32
-1.5931,-7.0449,-9.9626,-1.461,-3.4222,-5.4974,-7.5243,-2.2868,-2.259,-1.7101,20.606
-5.5127,-8.4409,0.22751,-3.4199,-4.0089,-6.3296,-8.3205,-8.5023,-4.9238,-4.6432,69.171
-3.8799,-9.1086,-6.6462,-4.6823,-5.9033,-4.9732,4.0137,-1.8337,-6.2892,-5.9659,-1.8416
-6.6436,-3.1401,-1.4947,-5.9842,-2.739,-1.3385,-0.79345,-3.5807,-6.4096,-6.4457,55.944
-11.795,-1.4275,-2.5843,-6.8302,-1.622,-10.564,-0.020327,-3.5071,-3.0819,-1.1222,-36.062
-1.4563,-3.0899,0.80569,-5.7366,-6.8896,-6.1281,1.1752,-4.6481,-2.4992,-1.7679,33.384
-8.3861,-4.1079,-1.5462,-3.5089,-7.7576,-0.44869,-7.7085,-2.5055,-4.3484,-5.9828,145.06
-2.2109,-5.1813,-5.026,-5.3344,-6.2272,-5.1569,-7.6322,-9.0702,-7.1846,-0.54272,79.835
-1.1414,-4.9482,-4.9612,1.7867,-2.0201,-7.5682,-5.784,-4.2142,-3.4569,-3.4317,21.538
-2.7847,-0.025355,-4.6879,-6.954,-2.3363,-5.5887,-8.8853,-5.5316,-3.3421,-8.659,85.72
-5.2375,-2.3998,-4.3285,-3.6818,-3.5324,-5.1311,-3.5751,-8.5246,-4.6651,-1.1058,16.289
-4.3132,-1.7793,-6.2115,-7.3284,-6.6655,-6.6815,-0.16114,-7.7283,-4.6545,-0.90713,7.8269
-7.2939,-3.3537,-3.8492,-2.7298,-4.0311,-5.5144,-4.2495,-1.7705,-5.8349,-0.56426,55.144
0.7445,-10.195,-7.0273,-5.0902,-3.7548,-3.9088,-3.1762,-1.9066,-6.0341,-3.9848,33.707
-4.5188,-6.5311,-1.352,-10.168,-4.523,0.21984,-6.2901,-4.803,-7.3685,-0.36678,96.907
-4.2548,-2.1226,-2.2997,-7.2947,-4.8075,-1.9328,-4.2444,-2.69,-7.3903,-2.1171,99.819
-3.4034,-4.3284,-5.3922,-5.0852,-0.55949,-0.39353,-1.5052,-4.5192,0.27192,-2.0026,-38.782
-8.6733,-6.8993,-5.8854,-3.8114,-4.9623,-5.862,-5.3198,-3.4373,-3.8366,-2.9024,37.526
-6.7303,-6.127,-3.9901,-5.5276,-6.4372,-5.0289,-4.0389,-8.5535,-4.5337,-2.1282,36.901
4.9059,-4.5694,-6.5861,-6.8653,-2.3642,-5.3348,-2.6468,-3.9303,-5.4189,0.38778,10.747
-5.6652,-9.4682,-2.8518,-2.0496,-5.1693,-2.8664,-3.5868,-2.3629,-6.2418,0.35977,52.755
-1.1988,-10.363,-5.3626,-2.4995,-7.8594,-4.127,-4.7131,-3.6636,-7.6906,-4.1447,92.163
-1.4781,-3.8536,-2.5853,-8.4741,-2.5594,1.6033,-9.2098,-2.8682,-5.7833,0.54261,107.96
-1.688,-1.9573,-7.7585,-1.2865,-2.9927,-7.3153,-3.6654,-3.6895,-2.4578,-4.7707,12.487
-3.0178,-1.9429,-5.7376,-4.7899,-4.0755,-5.2973,-1.4395,-2.1359,-3.187,2.9136,3.3797
-6.8467,1.8817,-1.2316,-3.1412,-4.3545,-2.806,-4.1016,-4.9469,-5.2704,-7.2802,102.07
-10.516,-4.6423,-3.6826,-7.3159,-6.0474,-0.14565,-5.384,-1.8671,-4.1116,-2.7022,89.503
-6.7457,-7.7197,-5.6792,-4.8335,-3.6432,-3.8764,-4.3035,-7.5871,-2.7611,-8.9,16.763
-3.9332,-4.4704,-5.0964,-2.5613,1.4985,-0.33454,-0.69281,-7.5378,-8.3256,-4.9921,-6.7273
-2.541,-2.0483,0.80558,-7.5396,-3.8475,-5.0086,0.74414,-5.6126,-6.5213,-5.6791,51.23
-7.7881,-2.2288,-5.0237,1.6978,-8.1724,-0.99505,-6.3865,-7.639,-0.90472,-4.213,79.557
-1.7911,-6.751,-3.131,-5.5717,-5.2191,-4.2144,1.7677,0.34529,-8.3699,-6.6529,64.307
-5.1408,-0.63509,-0.13443,-2.9947,-6.5847,-3.5379,-0.76344,-4.1142,-0.99823,-4.5565,55.466
2.3457,-0.76451,-8.5682,-6.3872,-7.3156,-1.3059,-2.4833,-8.2209,-3.5715,-4.6949,54.983
-4.36,-5.052,-3.4904,-5.0095,-3.6295,-4.5515,-4.2708,-4.4545,-0.069279,-6.7845,23.534
-2.5942,-1.996,-4.2236,-8.0641,-3.8091,-5.1558,-4.5759,-5.0782,-2.647,-7.0267,51.025
-2.9096,-7.5313,-1.2674,0.47973,-2.2321,-5.4962,-6.3768,-3.944,-4.7044,-4.402,53.524
-4.6742,-1.6808,-5.8141,-6.3457,-7.6956,-1.0473,-1.7084,-4.9355,-4.2937,-6.3853,79.321
0.55663,-3.2345,-7.3224,-4.9775,-2.584,-4.115,-10.742,-3.202,-1.4422,-0.31258,57.25
-6.4113,-9.0489,1.457,-0.417,-0.21818,-7.1485,-4.1032,-3.8854,-3.6194,-6.3736,14.759
-8.5291,-4.4103,-0.97304,-4.4179,-3.3715,-8.2998,-5.5211,-5.887,0.759,-8.1397,21.4
-4.3652,-4.207,-3.6673,-12.656,-7.2175,-5.4932,-5.8441,-5.5076,-4.4414,-1.041,78.403
-5.4566,-2.5029,-4.0712,-4.2228,-2.8004,-6.8206,-1.2385,-3.5325,-7.9944,-6.701,45.802
