x1,x2,x3,x4,x5,x6,x7,x8,class
-13.042,-12.367,-11.517,-8.3732,-11.184,-6.7538,-4.9241,-7.4808,7
31.961,32.876,43.181,47.661,37.262,30.477,34.579,33.411,8
-7.2763,-13.895,-10.605,-11.377,-11.983,-10.401,-21.103,-11.529,7
32.783,31.12,27.16,38.882,27.645,31.944,27.216,40.774,4
54.532,58.742,54.547,67.091,48.896,49.209,59.682,53.099,1
-28.067,-15.196,-23.141,-37.448,-41.865,-38.634,-28.701,-31.19,2
-35.105,-14.193,-6.3253,-16.393,-34.578,-22.407,-41.707,-46.495,2
-5.0112,-1.158,-5.1297,-4.0822,-5.0784,-2.5782,-0.80351,0.58925,5
33.143,35.874,35.542,37.463,36.834,34.597,38.426,34.369,8
16.778,7.0666,10.868,7.5519,13.187,12.963,16.814,13.721,6
47.7,46.698,49.919,46.097,49.751,45.016,42.646,48.255,1
59.568,70.438,64.894,68.301,45.31,74.074,75.488,60.423,1
58.764,52.72,52.264,58.989,55.728,53.763,68.941,55.84,1
39.742,41.99,30.837,36.759,35.303,40.189,34.305,39.817,4
-12.924,-18.293,-8.9385,-8.0262,-13.357,-12.291,-11.725,-14.948,7
9.9997,7.4578,9.9535,8.7605,8.5516,10.416,10.781,10.168,6
1.8026,0.75585,-2.8853,-1.7097,-0.39082,-1.1526,2.8049,-0.18193,5
33.65,38.506,34.22,34.287,30.026,35.389,33.029,33.974,4
-39.732,-40,-42.884,-39.747,-40.144,-41.265,-40.733,-42.701,3
34.004,36.333,41.191,31.805,45.488,44.814,32.964,32.976,8
1.6304,1.6027,0.42137,2.5206,1.6286,2.5949,2.3922,-2.6787,5
-39.8,-38.9,-40.206,-39.773,-38.937,-42.554,-40.585,-37.857,3
-14.855,-7.922,-5.0472,-19.667,-5.8152,-5.5856,-8.438,-11.696,7
45.897,39.459,38.496,32.523,39.668,36.543,30.647,33.684,4
-54.305,-51.808,-49.516,-53.787,-55.937,-58.329,-53.42,-54.119,3
-60.375,-44.164,-8.8219,-19.268,-15.864,-29.298,-33.602,-36.7,2
-50.772,-60.465,-55.532,-54.402,-56.32,-56.824,-55.792,-51.565,3
9.88,11.39,10.692,6.7127,12.25,12.726,10.502,11.425,6
-10.471,-7.9442,-15.917,-13.449,-16.318,-12.981,-13.3,-14.358,7
-50.573,-52.624,-53.126,-56.313,-56.336,-52.386,-54.029,-51.582,3
-63.242,-33.432,-30.104,-60.968,-43.591,-29.092,-30.41,-41.919,2
-51.45,-55.31,-52.863,-49.17,-56.849,-52.233,-50.468,-52.834,3
8.2625,11.673,8.2175,9.1237,10.121,7.8579,10.529,9.7876,6
37.316,36.298,36.761,34.421,37.061,37.899,35.401,39.69,8
77.73,69.457,51.125,64.505,66.633,68.04,64.476,78.639,1
-40.259,-39.651,-41.047,-42.45,-41.605,-41.642,-38.78,-40.078,3
48.991,47.125,46.233,41.924,48.672,46.492,48.611,48.867,1
-39.634,-45.994,-46.135,-47.826,-45.779,-44.732,-40.75,-44.613,3
-13.769,-12.283,-9.9478,-18.09,-1.4248,-16.22,-12.014,-13.721,7
10.693,8.4138,8.7084,11.926,10.492,13.669,13.236,11.893,6
46.841,42.137,32.683,36.601,36.423,37.56,40.207,35.338,4
-8.7735,0.17278,-7.7224,-6.767,-2.8175,-8.645,-2.6324,-0.1783,5
11.833,9.3949,13.186,9.3659,10.328,6.6006,13.325,11.49,6
-6.9106,5.9366,-0.21477,-0.2494,-2.7184,-14.884,2.6955,-1.3555,2
-10.594,-7.0033,-6.371,-6.1266,-10.368,-18.856,-6.9997,-10.567,7
7.9081,15.98,7.5908,9.1023,15.119,14.066,17.99,10.815,6
46.345,49.993,49.732,43.76,47.213,45.364,45.399,49.927,1
35.234,37.199,38.785,29.635,39.967,32.938,33.906,40.432,4
-50.73,-49.23,-47.076,-46.191,-36.859,-39.143,-41.655,-47.551,3
43.462,36.686,33.649,39.503,40.002,29.93,35.518,33.685,4
-14.781,-14.614,-15.507,-13.676,-12.624,-15.773,-11.635,-12.419,7
29.519,29.021,41.976,31.659,50.953,42.404,32.036,23.175,8
-12.487,4.2029,-17.62,-13.402,-15.555,-1.1863,-15.336,-3.2383,7
36.384,37.261,35.953,36.712,33.418,37.929,38.228,36.58,8
58.242,70.166,59.578,58.616,67.803,61.769,59.382,63.849,1
-4.4833,-3.8063,-6.3389,-4.3929,-4.1589,-6.2913,-5.8487,-1.1707,5
-5.6948,-6.9203,-4.9259,-6.8714,1.4829,-6.5646,-4.8753,-6.0942,5
40.253,41.989,39.817,37.358,44.769,44.492,40.505,40.47,8
65.545,78.508,82.276,60.221,62.282,59.114,78.125,55.195,1
48.562,44.421,48.996,53.837,45.897,41.005,44.484,51.811,1
-6.01,-8.217,-13.604,-18.488,-8.6666,-12.454,-9.3697,-20.698,2
54.657,78.865,77.152,71.51,79.155,46.698,79.98,57.93,1
-10.001,-3.023,-13.627,-14.242,-4.8851,-6.9626,-7.556,-7.9656,2
36.523,45.1,36.274,40.762,30.677,40.946,41.681,40.443,4
-55.854,-58.488,-54.053,-56.123,-50.917,-52.767,-51.679,-58.835,3
-42.459,-35.937,-34.412,-29.069,-41.062,-34.261,-31.167,-26.736,2
3.0598,0.96235,0.73563,2.9574,3.7862,3.2366,1.5059,4.2041,5
-25.451,-34.151,-20.933,-48.209,-49.547,-26.869,-11.182,-43.657,2
-53.922,-53.567,-52.96,-60.919,-45.419,-52.787,-58.054,-56.145,3
31.044,30.964,30.5,29.403,24.527,28.917,36.724,34.424,4
15.735,12.819,11.84,15.346,15.167,15.186,10.504,11.092,6
-51.155,-49.059,-45.232,-47.437,-52.93,-47.067,-40.022,-47.034,3
-38.643,-39.406,-39.411,-40.349,-41.402,-38.527,-40.637,-38.338,3
25.198,36.185,36.863,32.98,27.59,28.983,29.802,33.718,4
-40.666,-47.776,-48.076,-42.716,-44.719,-44.984,-42.36,-46.195,3
-20.144,-17.729,-73.919,-55.174,-47.155,-28.606,-30.275,-34.502,2
64.439,66.069,59.016,55.772,63.599,63.641,59.445,66.268,1
12.656,7.3582,10.045,9.3505,7.2732,11.387,12.023,8.703,6
68.507,58.084,50.75,59.681,71.415,44.57,54.278,65.968,1
47.693,42.69,40.513,40.527,43.575,45.351,47.895,45.581,1
-8.4419,-8.0551,-5.0638,-9.2324,-16.011,-0.94597,-7.0122,-23.519,2
-20.361,-15.204,-5.1972,-19.152,-13.172,-11.705,-14.959,-10.521,7
-15.416,-9.9986,-13.844,-11.341,-13.872,-14.117,-12.014,-15.522,7
27.471,22.203,22.983,27.456,28.772,30.724,31.412,31.919,4
9.2718,8.5129,8.8565,10.923,9.1423,11.478,10.262,11.084,6
-12.981,-16.393,-13.256,-5.9965,-6.6511,-15.844,-6.9964,-16.428,7
-5.5719,-2.9807,-1.9463,-4.4903,-6.0668,-3.201,-4.4321,-4.8801,5
35.688,36.062,39.888,44.002,32.44,39.796,44.519,31.808,4
31.446,20.202,36.708,24.341,34.442,22.996,28.977,27.375,4
30.082,31.478,31.678,33.992,43.057,34.569,36.244,23.712,4
77.642,59.446,50.655,62.251,65.682,78.741,78.857,70.19,1
32.426,34.988,35.99,37.861,39.561,43.226,46.138,34.133,4
12.257,13.79,13.852,12.63,11.586,15.453,13.875,12.061,6
-5.8303,-10.082,-13.744,-19.614,-14.808,-7.2397,-15.212,-14.585,7
37.081,36.94,33.778,37.227,42.559,42.783,35.096,36.751,8
-9.2658,-12.699,-17.744,-7.115,-12.415,-9.3796,-13.504,-12.1,7
58.413,66.264,66.284,68.52,62.849,62.504,84.091,69.684,1
-2.0332,-8.9779,-2.209,-5.3345,-7.4287,-0.72963,-1.8873,-1.3609,5
5.3395,6.2865,1.5875,0.29761,2.2897,2.8029,0.64584,2.2076,5
39.915,36.75,37.247,47.389,38.314,36.596,38.2,33.155,4
54.837,58.239,53.371,69.515,60.337,64.016,56.741,54.232,1
-11.037,-3.3937,-30.731,-9.6993,-12.663,-11.182,-7.106,-8.8425,7
38.019,46.138,40.901,42.361,32.947,37.662,47.198,38.897,8
-5.7541,-10.602,-8.0583,-10.741,-13.379,-13.716,-16.368,-13.144,7
25.068,32.726,34.472,34.758,32.613,18.303,34.299,27.15,4
-40.074,-40.831,-39.737,-39.336,-40.395,-41.239,-40.888,-42.202,3
-7.5882,-6.4097,-3.5973,-2.7213,-1.2359,-6.6297,-5.6573,-6.0445,5
41.883,43.029,40.348,39.88,43.711,31.257,39.899,36.73,8
-26.271,-15.48,-30.222,-36.658,-40.672,-40.914,-23.101,-28.003,2
78.344,98.444,57.343,63.326,66.235,76.822,72.01,60.878,1
55.12,52.401,58.956,66.473,59.48,63.473,45.923,51.16,1
3.1701,1.1757,2.1785,0.017107,1.3016,-2.2177,-2.9745,3.3135,5
12.069,11.221,12.077,9.8991,7.5681,12.809,14.015,11.632,6
-15.314,-13.503,-5.7886,-14.379,-10.361,-5.7403,-12.426,-7.9981,7
39.102,28.833,41.335,35.747,29.694,39.651,38.865,34.988,4
-7.6808,-11.52,-12.916,-16.006,-12.238,-16.804,-8.0677,-7.3158,7
-8.1405,-0.028771,-1.9977,-2.0882,-6.3755,-5.0202,-1.5735,-4.3603,5
4.5124,3.8298,-1.1454,1.6626,1.3009,5.6954,-0.17938,0.094231,5
65.84,59.078,94.632,68.209,64.301,81.313,83.714,71.813,1
32.14,38.563,39.929,38.178,34.015,40.505,36.676,37.22,4
24.36,27.162,41.665,29.136,35.431,28.739,35.622,35.467,4
-53.53,-53.676,-9.1157,-22.415,-32.977,-21.096,-48.404,-62.212,2
-18.71,-5.3344,-9.2713,-9.7247,-13.972,-13.9,-9.8561,-15.148,7
2.2809,2.8441,-1.6902,5.572,0.52818,6.1258,0.46649,1.0939,5
-3.4055,-4.3007,-1.8681,-11.306,-3.1279,-16.248,-6.6802,-0.63519,2
75.224,79.195,58.947,73.699,71.043,47.006,53.667,52.126,1
-41.512,-36.632,-39.685,-39.753,-40.498,-39.331,-41.304,-44.952,3
-51.147,-30.783,-36.07,-23.129,-37.636,-13.069,-23.924,-47.62,2
38.462,27.714,32.531,26.658,28.499,29.349,34.128,30.062,4
10.823,10.563,7.784,9.3962,9.1082,8.6568,8.5236,10.567,6
55.682,54.418,47.087,51.625,66.669,61.181,43.37,50.843,1
34.227,30.286,31.76,37.18,37.162,32.45,38.52,38.906,4
-15.664,-16.94,-11.787,-8.9597,-10.861,-6.1591,-4.9167,-20.241,7
37.457,41.287,39.952,33.831,36.798,28.242,36.581,22.941,4
70.395,55.313,77.451,88.116,96.514,60.202,70.483,72.404,1
30.174,37.963,23.789,38.263,39.16,36.282,34.548,34.525,4
-14.598,-10.35,-7.8616,-6.304,-6.3245,-12.946,-10.673,-4.0687,2
50.767,46.44,43.513,44.982,50.482,48.545,56.903,48.043,1
41.608,45.136,47.189,39.476,50.842,42.191,51.719,46.152,1
34.142,30.588,27.699,31.97,28.166,23.081,43.54,33.179,4
3.5743,4.6558,-1.5421,-0.39989,2.0829,3.7885,0.43064,2.7503,5
38.292,38.197,38.083,38.788,43.453,43.664,27.354,44.032,8
73.94,52.083,61.679,61.331,56.627,52.227,62.412,67.003,1
12.735,8.8826,7.4512,14.56,14.122,14.27,16.234,15.337,6
3.6268,3.25,0.74843,-0.83367,3.8384,1.8189,4.3144,-0.090163,5
4.9545,-5.0791,-5.9679,-23.014,-11.784,-19.255,-18.966,-19.822,2
39.219,42.929,32.786,46.755,36.172,44.672,34.714,49.557,8
-44.961,-40.379,-48.673,-43.812,-48.265,-45.21,-43.875,-47.736,3
38.834,42.404,48.708,45.609,47.736,44.471,48.237,44.46,1
0.3652,2.1491,0.14213,2.7612,-1.5385,-1.7095,-2.4142,-1.8122,5
47.973,43.037,41.876,46.534,46.531,48.447,47.361,44.49,1
-39.454,-38.393,-41.337,-41.339,-39.523,-41.674,-36.868,-38.072,3
44.064,42.388,41.345,31.892,45.623,37.724,40.878,38.575,8
29.661,32.36,35.031,36.148,45.327,33.395,40.059,36.544,4
-15.811,-12.69,-13.105,-12.537,-9.9408,-7.4529,-14.558,-13.097,7
11.049,9.1833,7.7442,12.123,11.951,14.83,8.7437,18.286,6
-40.906,-38.301,-41.147,-37.685,-40.332,-40.936,-42.28,-41.236,3
-44.118,-18.305,-25.917,-28.773,-46.873,-28.009,-17.965,-57.649,2
33.861,35.07,35.096,39.993,40.311,33.371,34.683,35.616,4
43.755,41.638,38.819,39.08,34.957,38.322,38.518,39.135,8
-41.163,-50.042,-13.227,-5.649,-23.756,-32.019,-31.543,-25.029,2
33.137,37.107,29.009,34.297,31.506,36.009,36.576,33.57,8
-3.2495,-5.1583,-2.1906,-4.2161,-2.6898,-6.9231,-1.9037,-3.6135,5
46.627,41.088,43.912,40.297,50.652,48.911,44.882,52.273,1
9.4086,8.4801,9.1532,9.2855,9.8993,9.0515,9.5049,9.3547,6
-0.4162,0.77262,0.82189,0.72946,-1.9129,1.804,2.5411,1.4843,5
-20.931,-18.341,-10.863,-20.096,-17.47,-20.636,-16.635,-15.012,7
-44.013,-40.832,-24.228,-18.453,-17.674,-48.558,-38.311,-27.331,2
34.97,39.662,47.241,42.17,37.144,44.148,37.556,48.591,8
11.17,8.7735,8.5652,9.0877,7.9464,8.1328,8.4773,9.2882,6
46.452,35.437,36.345,35.66,39.442,39.564,43.242,42.523,8
0.43774,3.3876,4.1569,10.692,4.4575,-1.7359,1.6222,-0.71322,5
36.263,34.939,35.151,29.322,34.059,35.466,34.324,44.117,4
36.398,31.284,30.582,30.354,30.277,36.848,30.235,28.755,4
11.509,10.348,10.148,10.292,8.8169,8.1537,9.1137,11.825,6
-19.613,-13.356,-3.2517,-4.4175,-15.175,5.8064,-12.987,-6.5703,7
35.039,33.491,29.375,32.292,35.141,36.593,38.725,32.939,4
8.3877,10.866,16.368,12.233,9.1779,12.185,11.643,5.5953,6
2.3768,5.0573,2.6119,7.143,0.55323,1.4169,3.0554,3.1575,5
44.259,39.387,43.867,40.821,38.312,41.344,34.55,38.495,8
44.236,44.389,54.851,43.345,43.026,40.295,52.505,45.533,1
7.9881,10.902,14.048,12.627,12.336,13.555,10.502,6.9257,6
-55.932,-59.39,-54.446,-54.209,-51.971,-59.384,-49.277,-53.037,3
-56.328,-56.908,-55.532,-47.925,-51.27,-50.211,-54.748,-60.222,3
39.025,33.126,38.229,34.039,35.502,39.814,37.539,35.991,8
-49.753,-42.353,-41.129,-41.106,-45.187,-41.52,-45.226,-46.138,3
-45.733,-41.626,-46.058,-40.49,-43.177,-48.748,-41.144,-48.179,3
-49.225,-43.212,-46.069,-43.473,-45.067,-47.855,-50.66,-43.006,3
13.026,12.641,11.423,12.362,10.618,16.909,13.147,14.55,6
0.16772,-1.8807,-0.5306,-1.1388,-1.5496,3.1691,3.9062,0.27938,5
38.86,48.441,41.585,35.323,39.287,46.168,44.234,37.769,8
40.914,40.919,48.495,32.38,40.195,34.793,26.267,45.679,8
10.047,6.4807,13.349,10.604,12.826,18.065,17.091,13.537,6
40.018,34.982,28.305,32.436,27.783,30.884,29.468,24.88,4
-52.305,-51.839,-47.269,-45.833,-51.867,-44.553,-49.986,-40.128,3
47.131,37.111,32.352,45.794,38.783,39.264,43.49,42.716,8
-12.653,-4.0567,-11.728,-11.58,-11.72,-9.4488,-11.379,-6.9743,7
-17.116,-19.595,-8.9355,-32.162,-48.939,-50.441,-4.0903,-45.73,2
40.384,37.53,30.921,37.741,33.904,46.378,40.48,38.948,8
11.925,15.584,18.518,15.76,11.058,14.069,13.309,10.773,6
27.296,34.28,28.804,27.327,40.46,34.235,29.964,28.851,4
-40.518,-41.712,-41.294,-39.703,-41.691,-41.674,-40.545,-40.445,3
45.815,43.726,39.577,39.623,36.904,55.372,41.95,48.1,1
87.778,52.635,81.163,61.53,68.068,59.894,58.599,65.039,1
0.044318,1.7218,2.5986,0.92733,0.95019,-0.44736,2.3919,-1.0564,5
-41.688,-44.499,-44.036,-47.487,-48.447,-48.58,-43.36,-48.061,3
26.604,30.203,23.344,24.798,31.559,29.803,22.728,33.565,4
-22.156,-20.992,-40.345,-10.773,-36.562,-47.118,-21.026,-47.206,2
-41.021,-38.629,-41.433,-39.548,-40.582,-41.019,-40.841,-40.451,3
45.192,38.627,37.142,38.274,47.408,42.155,36.871,44.421,8
2.6184,-2.2547,-2.4679,-6.0737,-6.6081,-5.265,-0.68644,-4.5174,5
43.657,45.69,44.203,44.056,48.466,44.269,46.311,48.575,1
34.874,35.081,41.086,37.976,41.563,36.101,38.635,42.256,4
22.432,24.102,28.224,31.867,33.992,37.281,35.499,43.597,4
-13.846,-13.579,-11.163,-15.239,-15.455,-16.441,-16.117,-13.955,7
-8.8767,-35.384,-25.934,-23.103,-30.413,-14.431,-41.611,-13.303,2
34.342,40.353,40.632,33.555,41.689,47.357,42.789,33.385,8
9.667,9.4097,11.15,9.8414,8.3592,11.159,10.863,9.6792,6
41.363,38.964,35.81,39.536,33.548,38.222,32.921,31.75,4
-9.7103,-13.223,-16.544,-15.221,-12.935,-13.616,-11.245,-10.787,7
-42.375,-40.731,-41.333,-41.693,-42.098,-41.596,-40.719,-38.644,3
-1.9951,0.23277,4.2284,0.83288,3.7018,-2.489,1.3595,3.6735,5
-8.2335,-15.073,-10.83,-16.737,-14.405,-9.5643,-14.155,-7.3462,7
39.557,31.375,33.183,26.612,35.376,33.153,28.956,30.151,4
-6.1254,-8.988,-1.4258,3.3035,-6.5842,-15.554,-4.0265,-16.762,2
-0.092067,5.7348,5.3298,4.6627,-0.60003,3.6224,5.0132,1.8862,5
37.242,34.723,33.729,26.889,32.877,32.901,29.632,32.34,4
-3.2746,-4.3951,-4.0141,-8.5586,-1.9117,-1.9474,-5.7552,-3.6203,5
-40.436,-43.318,-38.897,-42.319,-43.995,-43.486,-44.761,-38.252,3
44.807,79.847,53.041,71.609,61.593,61.991,84.714,46.301,1
52.81,67.543,66.026,67.33,89.29,58.684,85.306,41.241,1
-54.091,-57.931,-46.612,-55.075,-54.079,-57.548,-46.586,-53.747,3
-36.396,-30.314,-30.387,-10.798,-42.673,-53.826,-38.899,-21.918,2
3.8535,6.8742,1.5429,2.3569,3.4052,-0.035785,3.4975,2.9903,5
40.73,29.669,31.94,24.401,31.721,34.085,37.374,40.539,4
-59.199,-57.212,-53.594,-52.888,-56.287,-54.399,-60.048,-56.285,3
-7.6009,-6.3064,-5.9846,-2.2396,-0.48819,-1.2562,-2.8058,-2.657,5
-56.051,-60.292,-51.833,-54.477,-53.356,-56.284,-52.072,-62.503,3
29.644,35.493,34.762,43.183,48.796,33.77,31.592,42.384,4
-8.4835,-20.511,-5.1699,0.66119,-12.022,-11.753,-6.9734,-7.4541,2
63.814,63.639,60.097,60.351,54.353,49.816,52.117,67.021,1
8.6371,9.8397,11.356,7.1316,4.7499,10.379,8.4349,11.835,6
-14.995,-11.483,-13.535,-15.442,-15.702,-15.637,-12.061,-15.977,7
10.438,8.471,12.984,15.232,11.103,10.93,14.477,11.587,6
-16.982,-11.381,-16.019,-6.4351,-15.904,-20.535,-12.807,-12.834,7
54.803,63.372,45.301,56.564,61.697,80.707,82.504,76.131,1
8.5854,11.718,9.9916,9.793,12.209,9.9507,11.33,10.217,6
-26.431,-20.677,-36.767,-28.046,-40.68,-26.272,-40.819,-32.042,2
-19.19,-20.981,-13.853,-3.0042,-18.955,-22.129,-13.096,2.0615,7
30.303,34.106,33.33,28.93,28.96,31.468,30.297,35.163,4
48.817,47.628,54.712,43.421,42.92,44.564,49.081,47.729,1
-8.1613,-2.5445,-1.2045,-2.4054,-1.4381,-2.4624,0.2816,-1.7113,5
1.9065,-0.52353,1.6452,6.0538,1.6161,1.54,2.5156,4.0721,5
-40.959,-41.38,-41.146,-40.305,-39.762,-40.504,-41.672,-38.776,3
-39.566,-39.628,-39.589,-38.047,-41.938,-43.766,-40.085,-37.603,3
44.898,57.19,55.769,64.014,53.247,56.956,51.715,54.44,1
-46.224,-46.593,-45.324,-39.739,-36.527,-43.544,-46.004,-44.264,3
-1.4479,-13.338,-15.938,-5.8153,-19.283,2.5111,-5.7775,-12.092,7
35.558,37.525,38.305,26.266,33.094,36.33,27.834,37.705,4
-56.06,-54.506,-59.787,-51.122,-54.526,-53.118,-47.857,-59.661,3
1.449,1.3773,-0.098371,4.0829,0.64724,2.7281,-0.14346,-4.9506,5
-43.091,-46.805,-45.363,-42.338,-50.818,-41.287,-42.728,-42.751,3
31.293,34.604,37.976,42.91,37.154,31.313,40.143,35.059,8
-7.2688,-18.259,-14.43,-10.411,-19.851,-8.9039,-6.0634,-23.015,7
7.8191,8.0961,9.7801,9.5188,8.1392,10.608,8.6099,11.013,6
-0.096503,-2.3159,-5.3951,-11.541,0.86415,-4.4959,-5.6583,-7.6494,5
27.417,39.322,37.955,27.27,40.889,40.247,31.204,24.527,4
-40.593,-35.82,-30.472,-35.841,-38.16,-53.614,-42.038,-41.088,2
-40.358,-48.566,-46.958,-41.49,-44.746,-48.953,-44.782,-48.182,3
47.52,48.757,52.324,47.401,47.703,50.814,43.719,58.182,1
-46.085,-43.157,-42.981,-47.395,-41.347,-44.246,-41.859,-44.298,3
-13.875,-54.507,-48.346,-30.132,-46.803,-40.952,-47.835,-35.451,2
39.695,39.233,38.691,36.117,37.983,38.63,38.479,36.208,8
32.68,42.092,45.853,42.684,36.618,36.59,33.167,46.053,8
74.102,64.266,62.858,81.452,74.72,64.253,66.729,50.242,1
-16.136,-14.544,-21.437,-8.0339,-12.491,-13.866,-5.5127,-13.789,7
9.6803,8.9442,8.6305,8.2896,9.008,12.551,9.6947,8.8352,6
33.404,39.775,42.689,31.677,36.573,44.069,35.629,34.963,8
-50.571,-45.155,-37.575,-48.423,-43.957,-48.158,-44.642,-42.746,3
41.248,38.878,37.822,44.859,47.842,46.194,42.342,39.435,8
-36.477,-43.667,-45.902,-46.474,-51.016,-46.43,-45.685,-41.745,3
52.18,48.485,43.918,43.005,42.655,40.007,49.178,46.617,1
47.67,51.259,50.147,44.203,46.697,40.518,48.507,45.287,1
-25.965,-12.286,-14.528,-20.505,-29.13,-58.159,-34.341,-30.023,2
-9.2125,-4.4842,-19.397,-9.7999,-18.721,3.8358,-5.4953,-12.333,2
32.356,38.327,32.724,33.023,36.962,38.061,38.577,30.143,8
-18.425,-9.4474,-17.922,-9.6444,-7.3581,-17.946,-17.255,-9.9895,7
-47.127,-45.961,-41.792,-44.675,-42.728,-50.298,-39.903,-45.505,3
33.824,38.082,38.106,27.46,26.823,36.743,34.35,31.669,4
39.565,31.873,40.553,35.701,40.878,32.695,31.383,37.091,8
-38.681,-39.347,-42.938,-39.409,-42.553,-43.497,-39.795,-39.662,3
31.614,33.563,37.34,36.523,41.977,36.818,34.861,45.304,4
35.748,42.977,30.411,42.457,34.474,25,30.529,44.612,8
42.568,47.579,49.686,48.702,50.816,41.38,43.543,47.924,1
34.95,34.661,32.656,38.906,34.246,38.843,34.159,39.47,4
43.913,47.808,48.033,41.467,45.139,44.827,51.341,42.119,1
7.9904,10.353,9.1317,9.7344,10.962,9.1502,9.9094,9.2893,6
-24.528,-40.165,-41.371,-42.559,-30.639,-43.717,-34.224,-31.145,2
39.831,51.086,27.646,38.791,42.254,45.29,34.439,26.57,8
12.082,12.736,7.4127,12.844,12.248,15.6,11.517,9.8431,6
-28.493,-37.548,-56.013,-34.704,-35.02,-45.63,-46.22,-28.984,2
-42.272,-58.078,-29.59,-42.479,-32.323,-18.497,-36.506,-29.239,2
-4.5099,-8.4612,-6.4704,-4.6487,-11.085,-14.594,-3.6466,-13.273,2
-14.074,-14.801,-16.479,-13.61,-17.619,-15.097,-8.2744,-12.419,7
39.014,50.736,39.85,43.798,52.17,44.127,45.935,50.867,1
-10.735,-13.655,-20.339,-10.804,-16.235,-5.2058,-13.828,-13.338,7
-6.0968,-22.232,-18.301,-6.236,-12.73,-10.821,-8.6129,-14.623,7
39.225,28.235,20.282,34.899,34.689,31.336,32.582,28.697,4
63.197,61.732,61.697,51.736,54.251,48.897,51.414,62.41,1
-1.5916,-4.9675,-3.2035,-2.4523,-1.2648,-5.5909,-1.5722,-0.27416,5
-48.002,-41.925,-46.104,-45.515,-46.917,-43.914,-38.645,-49.733,3
68.204,45.292,60.195,62.959,54.881,43.949,59.056,60.561,1
2.3398,-4.409,0.15631,-2.5833,-6.1874,-0.79552,-3.0074,-1.2913,5
-15.375,-14.102,-13.466,-13.8,-13.239,-13.505,-12.796,-15.755,7
-43.818,-44.406,-43.641,-40.987,-48.719,-41.087,-45.389,-45.96,3
40.605,36.624,37.025,35.242,34.831,35.077,33.878,37.963,8
2.4975,-3.2419,1.4307,0.81438,3.1318,-0.20842,4.1104,0.5962,5
43.901,33.672,40.3,29.455,33.466,34.439,22.752,37.17,4
41.944,49.341,45.573,44.915,39.103,49.302,46.675,43.799,1
-23.847,-14.568,-6.8905,-13.543,-30.254,-7.2987,-17.184,-15.809,2
-46.13,-48.656,-51.228,-44.98,-42.515,-41.411,-41.687,-49.428,3
-14.476,-13.855,-13.256,-14.952,-11.75,-13.889,-14.012,-12.711,7
9.5019,8.5695,11.907,10.792,10.104,9.0318,9.5845,9.498,6
15.736,7.7853,13.253,14.277,8.7508,17.543,9.0673,10.657,6
51.904,85.356,82.052,72.772,53.668,68.001,73.953,55.972,1
29.399,33.245,33.206,23.169,33.317,27.841,30.035,29.601,4
44.51,39.786,37.703,33.29,36.775,35.018,30.96,40.307,4
74.854,73.945,66.048,54.291,64.173,71.704,71.298,67.024,1
-6.1275,-3.5609,-8.2972,-6.236,-6.4584,-4.2233,0.034745,-6.6082,5
11.291,8.6453,7.9156,11.295,8.0491,10.239,11.965,12.482,6
9.8965,14.663,4.6708,11.517,10.706,15.605,7.4297,3.0762,6
11.426,9.6338,9.1435,9.9976,8.6721,10.498,8.3515,10.167,6
-38.705,-38.855,-41.687,-41.202,-43.711,-42.456,-40.815,-40.633,3
34.382,23.057,37.867,30.216,26.32,25.603,34.447,31.139,4
49.159,80.791,58.086,79.007,57.78,65.512,63.554,69.227,1
34.951,36.188,47.093,42.272,44.065,43.279,40.023,38.856,8
76.238,81.772,84.033,74.389,60.643,84.084,84.952,68.263,1
-41.994,-41.187,-38.031,-41.197,-37.955,-40.098,-39.802,-41.84,3
-27.867,-11.254,-27.057,-19.783,-34.123,-59.144,-40.452,-52.879,2
8.8724,10.808,10.399,10.892,19.568,13.869,4.9971,11.465,6
-3.8632,-9.1919,-2.457,-1.4865,-4.2611,0.1055,-6.2883,-5.0971,5
8.4707,8.4262,13.929,15.83,4.7515,17.575,14.875,12.856,6
-37.908,-35.719,-40.208,-40.165,-24.159,-37.359,-50.447,-25.244,2
-41.031,-39.276,-39.888,-40.639,-40.677,-40.073,-39.124,-38.849,3
36.382,38.691,26.926,35.845,34.939,37.075,46.484,22.817,8
27.108,27.78,23.763,38.756,31.067,27.566,38.445,35.879,4
36.881,38.637,40.308,39.847,35.584,40.229,37.815,33.48,8
-13.795,-27.027,-4.6967,1.0339,-2.1749,-10.557,-12.758,-0.18277,2
-55.211,-50.567,-49.695,-62.39,-50.942,-52.649,-61.067,-57.261,3
-39.634,-38.716,-39.029,-39.11,-41.148,-38.993,-40.457,-42.519,3
2.979,1.7597,2.5673,1.7263,-0.40011,0.71528,-1.0064,4.2407,5
-12.126,-9.8351,-7.249,-16.525,-11.848,-8.174,-16.409,-16.18,7
-6.3984,-12.191,-4.9496,-14.939,-6.5805,-13.701,-9.4318,-15.303,7
35.048,42.856,42.568,40.368,45.449,47.644,41.137,38.521,8
49.092,47.399,47.405,45.795,52.732,48.387,42.814,50.985,1
-47.974,-48.096,-46.059,-41.674,-48.488,-46.683,-48.363,-43.911,3
34.527,35.608,38.183,36.292,37.692,38.677,41.007,35.391,8
-46.558,-44.84,-42.478,-42.654,-48.015,-41.278,-43.329,-48.364,3
